id,title,year,original_language
814244,Children Are Born,2011,ru
159773,Winter of the Dead. Meteletsa,2012,ru
710304,Пугало: Легенда оживает,2012,ru
711046,Дом 1000 трупов,2012,ru
711048,Путь в никуда,2012,ru
712183,Другое измерение,2012,ru
748194,Splatter,2012,ru
164993,Shopping Tour,2013,ru
220084,Zombie Fever,2013,ru
573898,Үөр,2013,ru
842241,The Shadow,2013,ru
1031087,Проект: Панацея,2013,ru
208763,Forbidden Empire,2014,ru
257954,2 Bedroom 1 Bath,2014,ru
264269,Apartment 18,2014,ru
265240,Evil Never Dies,2014,ru
710313,Дневные и ночные убийцы,2014,ru
712188,Грибы,2014,ru
773615,Река,2014,ru
325039,Lady of Csejte,2015,ru
329013,III,2015,ru
358962,Queen of Spades: The Dark Rite,2015,ru
416470,Bikini Mayhem,2015,ru
510522,The Hunting Ground,2015,ru
559855,Inverso Mundus,2015,ru
782700,The Haunter of the Dark,2015,ru
396717,12 Kilometers,2016,ru
397552,Paranormal Drive,2016,ru
398536,Thе Cursе оf Slееping Bеаutу,2016,ru
404812,Dislike,2016,ru
410634,Diggers,2016,ru
419390,PYOTR495,2016,ru
424349,Chungul,2016,ru
451194,The Crossing,2016,ru
509856,Morok,2016,ru
513247,Атака советских зомби,2016,ru
520798,Evil Spirit,2016,ru
522134,Anaphora,2016,ru
522781,Magic of Love,2016,ru
571344,Fiendish Fables,2016,ru
622193,The Twisted Death of a Lonely Madman,2016,ru
422715,The Bride,2017,ru
430988,Vamps,2017,ru
457848,Dead Lucky,2017,ru
460006,Dark Water,2017,ru
465728,The Passenger,2017,ru
468988,Gogol. The Beginning,2017,ru
487363,The Envelope,2017,ru
488523,Rich Brats,2017,ru
490798,Lair,2017,ru
540478,The Red Dream,2017,ru
603564,Suffer the Little Children,2017,ru
620641,Thaw of the Dead,2017,ru
717973,The Hound,2017,ru
739399,Demon Mind,2017,ru
970155,For Ever & Ever,2017,ru
479001,Gogol. A Terrible Vengeance,2018,ru
506600,Deadly Still,2018,ru
516850,The Mermaid: Lake of the Dead,2018,ru
517285,The Soul Conductor,2018,ru
542093,Republic Z,2018,ru
545449,Cursed Seat,2018,ru
566136,Crimean History X,2018,ru
583745,Semiconductor,2018,ru
595383,Freak in the Basement,2018,ru
651675,Cemetery Tales: Tales from Morningview Cemetery,2018,ru
654624,A.Z.A.B,2018,ru
669739,Monster Pool: Chapter Four,2018,ru
772784,In The Dark,2018,ru
895279,Проявление,2018,ru
541977,Guests,2019,ru
563282,The Nightmare Gallery,2019,ru
571430,Quiet Comes the Dawn,2019,ru
573576,Sasha's Hell,2019,ru
575146,Stray,2019,ru
575361,Queen of Spades: Through the Looking Glass,2019,ru
577028,The Ninth,2019,ru
583762,The Cursed Harp,2019,ru
643222,Ghouls,2019,ru
678279,Enigma,2019,ru
721438,Semiconductor v1.1,2019,ru
757048,Vera,2019,ru
575088,Baba Yaga: Terror of the Dark Forest,2020,ru
579828,The Superdeep,2020,ru
579872,The Widow,2020,ru
594718,Sputnik,2020,ru
667944,DAU. Degeneration,2020,ru
674670,Qarakoz,2020,ru
677135,Sleepless Beauty,2020,ru
681880,"Sweetie, You Won't Believe It",2020,ru
696070,Atakan. The Bloody Legend,2020,ru
696139,Спаси и Сохрани,2020,ru
698972,Я убью тебя рано или поздно,2020,ru
708599,Vnutrenniy ogon,2020,ru
710310,Незнакомец,2020,ru
719165,Cursed Ground: Doom,2020,ru
728552,Side Effect,2020,ru
737815,Through the Field,2020,ru
752417,Exit,2020,ru
754005,Ветки,2020,ru
847802,Red,2020,ru
863592,Doll,2020,ru
598252,The Ice Demon,2021,ru
599025,The Ex,2021,ru
633802,Dark Spell,2021,ru
659384,Row 19,2021,ru
714567,#Blue_Whale,2021,ru
793000,After Chernobyl,2021,ru
808801,Cameras in the Eyes,2021,ru
823439,The Last Track,2021,ru
829429,Eleusis,2021,ru
833033,Tale of the Deaf Man and the Magic Music,2021,ru
869666,From the Dark,2021,ru
885615,The Land of Blue Lakes,2021,ru
921380,Meconium,2021,ru
931985,Incident 437,2021,ru
933246,Minsk 2020,2021,ru
890325,Dead End,2022,ru
975928,Black Mountain,2022,ru
1022903,Have You Seen This Man or: I Think Someone Is Watching Us,2022,ru
1032371,Сёстры,2022,ru
282443,Hands of Purple Distances,1962,sh
270508,The Gifts of My Cousin Maria,1969,sh
173905,Ward,1973,sh
220638,Leptirica,1973,sh
269185,The Maiden's Tune,1973,sh
960406,View from the Loft,1974,sh
198516,Backbone,1975,sh
169250,The Rat Savior,1976,sh
269050,Love and Rage,1978,sh
221007,The Man to Kill,1979,sh
250629,Visitors from the Galaxy,1981,sh
256750,The Rhythm of Crime,1981,sh
129828,Variola Vera,1982,sh
15203,Strangler vs Strangler,1984,sh
264239,Reflections,1987,sh
266063,"Hi, Inspector 2 - Vampires Are Among Us",1989,sh
269178,Bloodsuckers,1989,sh
144825,A Holy Place,1990,sh
704610,Bahubuthayo,2002,si
353739,Dark in the White Light,2015,si
704861,Maya 3D,2016,si
550208,Gharasarapa,2018,si
824020,Seya,2018,si
810593,The Horn - හෝන්,2020,si
894989,Lethal Bite,2021,si
364159,Freckled Max and the Spooks,1987,sk
200057,Evil,2012,sk
785086,Good Night,2013,sk
367204,Socialist Zombie Massacre,2014,sk
488236,Death Ship,1971,sl
280220,Morana,1994,sl
125944,Guardian of the Frontier,2002,sl
778555,Winepires: Bloodwinespritzer Saga,2006,sl
543266,Transition,2008,sl
554513,Massacre,2009,sl
554180,Winepires: The Ice Harvest,2010,sl
362262,Idyll,2015,sl
545704,School,2018,sl
544756,The Curse of Valburga,2019,sl
652441,Metod,2019,sl
1022613,The Moon of the Kurent: The Ritual,2022,sl
1024798,The Moon of the Kurent,2022,sl
621746,Zana,2019,sq
269174,Full Moon Over Belgrade,1993,sr
682019,The Living Dead,2000,sr
242584,T.T. Syndrome,2002,sr
256952,Hunger,2002,sr
112417,Flirt,2005,sr
568454,C.S.T.I. (The Curse of the St. Theodore Iconostasis),2005,sr
112092,Sheitan Warrior,2006,sr
112106,Tailor's Secret,2006,sr
573277,Maiden Well,2008,sr
451104,The Pocket-Watch,2009,sr
73861,A Serbian Film,2010,sr
110608,The Enemy,2011,sr
110911,Loveless Zoritsa,2012,sr
268269,Naprata,2013,sr
509097,Endless Corridor,2013,sr
610174,Fallen Angel,2013,sr
260030,Killer Mermaid,2014,sr
565438,Bleakness,2015,sr
387203,Open Wound,2016,sr
474801,She Is Alive,2016,sr
509102,Behind the Mirror,2016,sr
998116,The Raven,2016,sr
584819,The Little One,2018,sr
656979,Costacurta (A Tale of Satankrajina),2019,sr
721113,Slurpslaughter,2020,sr
792857,Free Hugs,2020,sr
857246,How to make banana bread,2020,sr
857250,How to make apple pie,2020,sr
693713,Vampir,2021,sr
734081,Darkling,2022,sr
778214,Ingongoni,2015,ss
753893,Bungkeuleukan,2020,su
178239,Morianna,1965,sv
18333,Hour of the Wolf,1968,sv
131575,Fear Has 1000 Eyes,1970,sv
110270,Dirty Fingers,1973,sv
486761,Tvingad att leva,1980,sv
472254,The Resurrection of Michael Myers,1987,sv
16079,The Visitors,1988,sv
106048,The Twelve Months of the Summer,1988,sv
387744,Sacrilege,1988,sv
484639,Lethal Film,1988,sv
22470,Sleepwalker,2000,sv
34754,The Unknown,2000,sv
163413,"Sex, Lies and Video Violence",2000,sv
924762,And We Become Weightless,2002,sv
33784,The Cellar,2003,sv
58384,Drowning Ghost,2004,sv
42317,Die Zombiejäger,2005,sv
80002,The Secret,2005,sv
470713,Zombie Mayhem,2005,sv
471918,Death Academy,2005,sv
496728,Kraftverk 3714,2005,sv
822781,Evig ondska,2005,sv
13319,Frostbitten,2006,sv
472242,Murder Island,2006,sv
825313,Bad Dreams,2006,sv
57203,Mega Snake,2007,sv
469015,The Unknown,2007,sv
470708,Radioactive Cannibal Vikings from Hell,2007,sv
550337,Dark Floors,2007,sv
13310,Let the Right One In,2008,sv
38123,Not Like Others,2008,sv
764381,Barnvakten,2008,sv
56685,Psalm 21,2009,sv
103512,No Come Down,2009,sv
156690,Syner,2009,sv
56532,Corridor,2010,sv
716959,Keeper of the Light,2010,sv
102256,Marianne,2011,sv
472228,Black Death,2011,sv
671844,Flickan med videokameran,2011,sv
471927,Dust Box,2012,sv
472258,A Grave for Jimmy,2012,sv
134812,Wither,2013,sv
158100,Mara,2013,sv
259761,Lights Out,2013,sv
470718,Mutant Apocalypse in Drugfuck Deathcamp,2013,sv
591188,Her Black Wings,2013,sv
824059,"Goodbye, Little Betty",2013,sv
824060,Creature 2013,2013,sv
848235,Swedish Woods,2013,sv
299593,Feed the Light,2014,sv
466202,Presenten från morfar,2014,sv
470720,Spiritual Agony,2014,sv
748455,Wicca,2014,sv
846974,Birch Pollen of the DÖD,2014,sv
338767,From the Depths of My Heart,2015,sv
347344,Alena,2015,sv
348656,Sensoria,2015,sv
422652,Hermit: Monster Killer,2016,sv
484840,@janabringlove,2016,sv
425072,Sargad,2017,sv
427337,Room 213,2017,sv
472480,Mimes,2017,sv
483620,Filippa,2017,sv
507185,The Madame in Black,2017,sv
295786,Operation Ragnarok,2018,sv
421285,Draug,2018,sv
535123,We live at night,2018,sv
587054,Skickelsen,2018,sv
609687,Deliria,2018,sv
704991,Blot,2018,sv
751595,Legend of the Lake,2018,sv
925420,Fulet,2018,sv
499930,Black Circle,2019,sv
565373,Koko-di Koko-da,2019,sv
576901,Mareld,2019,sv
580806,We're Still Here,2019,sv
644686,Sleepwalker,2019,sv
652981,Documenting the Witch Path,2019,sv
897496,Calcium,2019,sv
676490,Rave,2020,sv
685548,The House at the End of the Forest,2020,sv
693656,Silhouette,2020,sv
710311,Killing Small Animals,2020,sv
711227,The Mare,2020,sv
737241,Incident,2020,sv
752721,The Other Side,2020,sv
766076,From the Depths,2020,sv
773797,Cleanse,2020,sv
918839,The Birthday,2020,sv
925219,Smile:),2020,sv
649087,Red Dot,2021,sv
776565,Knocking,2021,sv
816535,The Last Marriage,2021,sv
852683,Night of the Pigs,2021,sv
882413,Huldra,2021,sv
992165,Grass Wizard,2022,sv
1012786,Water!,2022,sv
66410,Neeya?,1979,ta
560182,Naalai Manithan,1989,ta
651492,Adhisaya Manithan,1990,ta
74416,Uruvam,1991,ta
304629,Vaa Arugil Vaa,1991,ta
477115,Rasathi Varum Naal,1991,ta
801488,Kilipetchu Ketkava,1993,ta
503875,Mayabazar,1995,ta
623081,Asuran,1995,ta
725257,Jameen Kottai,1995,ta
503629,Karuppu Roja,1996,ta
257075,Julie Ganapathi,2003,ta
262600,Shock,2004,ta
423348,Adhu,2004,ta
53122,Chandramukhi,2005,ta
705356,Uyir the Soul,2005,ta
224957,Muni,2007,ta
324008,Sivi,2007,ta
19950,Yavarum Nalam,2009,ta
117414,Jaganmohini,2009,ta
75064,Muni 2: Kanchana,2011,ta
80238,Ambuli,2012,ta
139357,Pizza,2012,ta
236808,Pizza 2: Villa,2013,ta
242361,RA,2014,ta
263497,Yaamirukka Bayamey,2014,ta
280116,Aranmanai,2014,ta
311155,Pisaasu,2014,ta
324010,13 aam Pakkam Paarkka,2014,ta
318941,Darling,2015,ta
329134,Massu Engira Maasilamani,2015,ta
330425,Kanchana 2,2015,ta
341420,Demonte Colony,2015,ta
347438,Kamara Kattu,2015,ta
352115,Aavi Kumar,2015,ta
359122,Strawberry,2015,ta
360251,Maya,2015,ta
361494,Unakkenna Venum Sollu,2015,ta
536467,Vere Vazhi Ille,2015,ta
349200,Zero,2016,ta
363314,Nayagi,2016,ta
367842,Aranmanai 2,2016,ta
369823,Hello Naan Pei Pesuren,2016,ta
369936,Darling 2,2016,ta
370067,Vidayutham,2016,ta
370952,Jithan 2,2016,ta
371109,Peigal Jaakkirathai,2016,ta
371420,Kaashmora,2016,ta
371815,Jackson Durai,2016,ta
397288,Kalam,2016,ta
400962,Meera Jaakirathai,2016,ta
404711,Dhilluku Dhuddu,2016,ta
408475,Devi(L),2016,ta
412998,Mo,2016,ta
493881,Oru Nodiyil,2016,ta
370849,English Padam,2017,ta
408914,Sangili Bungili Kadhava Thorae,2017,ta
412853,Balloon,2017,ta
413028,Rum,2017,ta
415913,Dora,2017,ta
447833,Oru Mugathirai,2017,ta
452250,Sivalinga,2017,ta
455611,Enga Amma Rani,2017,ta
457651,Saaya,2017,ta
462530,Yendha Nerathilum,2017,ta
469473,Sathura Adi 3500,2017,ta
477440,Bayama Irukku,2017,ta
477813,The Farm: En Veettu Thottathil,2017,ta
480308,Aval,2017,ta
482247,Ka..Ka..Ka.. Aabathin Arikuri,2017,ta
486352,465,2017,ta
493094,Sangu Chakkaram,2017,ta
522567,Vettai Karuppar Ayya,2017,ta
573347,1 A.M,2017,ta
66213,Iruttu Araiyil Murattu Kuthu,2018,ta
412333,Mohini,2018,ta
455429,Meendum Vaa Arugil Vaa,2018,ta
459377,Echcharikkai,2018,ta
461464,Diya,2018,ta
463291,Mercury,2018,ta
496903,Nagesh Thiraiyarangam,2018,ta
508217,6 Athiyayam,2018,ta
513665,Onaaigal Jakkiradhai,2018,ta
521849,December 13,2018,ta
527674,Pei Irukka Illaya,2018,ta
534601,Ghora,2018,ta
535657,U Turn,2018,ta
553676,Amaavasai,2018,ta
409157,Pottu,2019,ta
496029,Kolaiyuthir Kaalam,2019,ta
498580,Kanchana 3,2019,ta
533674,Neeya 2,2019,ta
553456,Game Over,2019,ta
553889,Airaa,2019,ta
579388,Lisaa,2019,ta
579417,Dhilluku Dhuddu 2,2019,ta
584795,Devi 2,2019,ta
606563,Zombie,2019,ta
607693,Aruvam,2019,ta
616896,Petromax,2019,ta
634040,Ungala Podanum Sir,2019,ta
649077,Iruttu,2019,ta
614617,Miya,2020,ta
618151,Taana,2020,ta
669930,Sandimuni,2020,ta
729053,Karuppankaatu Valasu,2020,ta
764215,Irandam Kuththu,2020,ta
412102,Nenjam Marappathillai,2021,ta
587204,IPC 376,2021,ta
790602,Amanuda Bhayam,2021,ta
793711,Trip,2021,ta
804614,Pei Irukka Bayamen,2021,ta
822821,Naaye Paeye,2021,ta
847513,Kadampari,2021,ta
858073,Aranmanai 3,2021,ta
861818,Boomika,2021,ta
864403,Annabelle Sethupathi,2021,ta
877600,Cinderella,2021,ta
877832,Pei Mama,2021,ta
879803,Lift,2021,ta
892121,3:33,2021,ta
893955,Vanam,2021,ta
912373,Jinx,2021,ta
1005185,R23 Criminal's Diary,2021,ta
533660,Kaatteri,2022,ta
553261,Aivar,2022,ta
615967,Grandma,2022,ta
785664,Naane Varuvean,2022,ta
880780,Idiot,2022,ta
931220,Poo Saandi Varaan,2022,ta
936380,Aval Thediyathu?,2022,ta
956121,Vidiyatha Iravondru Vendum,2022,ta
981361,13,2022,ta
997476,Bestie,2022,ta
1002007,Sivi 2,2022,ta
1008285,My Dear Lisa,2022,ta
1023568,Oh My Ghost,2022,ta
695635,Kashmora,1986,te
528146,Aathma Bandhana,1992,te
281872,Ammoru,1995,te
409197,Deyyam,1996,te
935310,Ammo Bomma,2001,te
597438,Bhayam,2007,te
459120,Raksha,2008,te
31629,Arundhati,2009,te
176104,Avunu,2012,te
200402,Prema Katha Chitram,2013,te
303350,Chandi: The Power of Woman,2013,te
339925,Avunu 2,2015,te
379697,Raju Gari Gadhi,2015,te
381380,Tripura,2015,te
381381,Affair,2015,te
1016647,Danger,2015,te
433673,Intlo Deyyam Nakem Bhayam,2016,te
460456,Andhhagadu,2017,te
471331,Paisa Vasool,2017,te
471469,Anando Brahma,2017,te
480812,Raju Gari Gadhi 2,2017,te
484922,Next Nuvve,2017,te
496022,Kutumba Katha Chitram,2017,te
601982,Vajralu kavala nayana,2017,te
485789,Bhaagamathie,2018,te
507040,Raa Raa,2018,te
520393,Taxiwala,2018,te
541188,Tharuvatha Evaru,2018,te
544761,Anthaku Minchi,2018,te
551508,Natakam,2018,te
631228,Dr Prasad c/o sitara,2018,te
579431,Rahasyam,2019,te
588708,Jessie,2019,te
589200,Chikati Gadilo Chithakotudu,2019,te
593018,Prema Katha Chitram 2,2019,te
608120,Vishwamitra,2019,te
609118,Ninu Veedani Needanu Nene,2019,te
640559,Raju Gari Gadhi 3,2019,te
659514,Darpanam,2019,te
648705,Nishabdham,2020,te
773303,Zombie Reddy,2021,te
794362,G-Zombie,2021,te
801466,April 28th Em Jarigindi,2021,te
897077,The Rose Villa,2021,te
913761,Maa Oori Polimera,2021,te
945423,Induvadana,2022,te
961765,WET,2022,te
968122,Katha Kanchiki Manam Intiki,2022,te
421647,The Zombie,1968,th
447884,Mae Nak: Reckless Love,1968,th
448048,Demon of Love,1969,th
448082,Elven Sorcerer,1969,th
229357,Out of the Darkness,1971,th
106564,Ghost of Guts Eater,1973,th
255631,The Wolf Girl,1974,th
448074,Ghost Hotel,1975,th
448084,Ghost Hysteria Girl,1975,th
448063,Nightmare,1976,th
448069,Paranormal 7,1978,th
126973,Crocodile,1979,th
447849,Drakula Tok,1979,th
217102,Legend of the Crocodile,1980,th
448029,Vengeful Spell,1980,th
106648,Phra Rot-Meri,1981,th
282432,Ghost Money,1981,th
420307,The Sunken-Eyed Ghost,1981,th
448066,Blood Orchid,1981,th
229331,Khun Chang Khun Paen Prab Jorrakay Thaen Kward,1982,th
447888,The Sound of Her Fury,1982,th
448087,Golden Buddha Against the Snake Phantom,1982,th
25742,Cannibal Mercenary,1983,th
447855,High-Spirited Ghost Loves,1984,th
448059,Ghost at Heart,1984,th
448071,Golden Bat,1984,th
217105,Krai Thong 2,1985,th
421209,The Magic Man,1986,th
447857,Hak liam Drakula,1986,th
420449,Wake Up to Kill,1987,th
421193,Werewolf,1987,th
448056,The Miracle Fighter,1987,th
448061,Magical Stars,1988,th
484983,Treasure Hunter,1988,th
420451,Wake Up to Kill 2,1989,th
421146,The House of Pop,1989,th
421341,Diamond Cat Eye,1989,th
270465,Filth Eating Spirit Bites Ogre,1990,th
413259,Wake Up to Kill 3,1990,th
421170,Midnight Shade,1990,th
421176,The House of Pop 2,1990,th
421303,The House of Pop 3,1990,th
448019,Ghost House Girl,1990,th
523769,Lust of Corpse Oil,1990,th
523898,7th Graveyard,1990,th
523904,Holocaust of the Ogre Clan,1990,th
421352,The House of Pop 4,1991,th
421855,Song Kram Phee,1991,th
447861,Tomb of the Ogre,1991,th
523906,Shift,1991,th
523911,Moving Temple Ghost,1991,th
523913,The Paranormal Gecko Ghost,1991,th
594400,Mah,1991,th
680199,The House of Pop 5,1991,th
680208,The House of Pop 6,1991,th
957108,Sir Ghost,1991,th
448418,Wizard Hunts Ogre,1992,th
806166,The House of Pop 7,1992,th
915730,Hor Hue Hue,1992,th
448425,Phaya Kapi,1993,th
806187,The House of Pop 9,1993,th
806191,The House of Pop 10,1993,th
439927,The Snake Wife,1994,th
448381,Widow Ghost 5,1994,th
806209,The House of Pop 11,1994,th
806245,The House of Pop 13,1994,th
873620,The House of Headless Ghost,1994,th
439917,Devil Medusa,1995,th
876874,Magic Moon 2,1995,th
66948,303 Fear Faith Revenge,1998,th
566450,Devil Run,1998,th
44108,Nang Nak,1999,th
55141,Bangkok Haunted,2001,th
165675,Body Jumper,2001,th
83086,Headless Hero,2002,th
106141,999-9999,2002,th
111590,Demonic Beauty,2002,th
250453,The Hotel,2002,th
286885,The Trek,2002,th
791908,The Wheel,2002,th
69362,Omen,2003,th
70075,Takien,2003,th
92213,Chaya,2003,th
127126,Diecovery,2003,th
160266,Rahtree: Flower of the Night,2003,th
238092,Soul,2003,th
238647,The Unborn,2003,th
239427,Ghost Delivery,2003,th
274519,Immortal Enemy,2003,th
418414,A House of Mad Souls,2003,th
494481,Kapop,2003,th
17111,Shutter,2004,th
40127,Art of the Devil,2004,th
50108,Sars Wars: Bangkok Zombie Crisis,2004,th
73766,Lizard Woman,2004,th
104182,Evil,2004,th
115216,Six,2004,th
116615,The Sisters,2004,th
143377,Zee-Oui,2004,th
167665,The Commitment,2004,th
219008,Yah Nark,2004,th
219063,Curse of the Sun,2004,th
294904,Headless Hero 2,2004,th
462100,Haunted Graveyard,2004,th
40356,Hell,2005,th
44935,Art of the Devil 2,2005,th
48814,The Remaker,2005,th
51077,Ghost of Mae Nak,2005,th
75561,Scared,2005,th
114256,The Brutal River,2005,th
127256,Rahtree Returns,2005,th
135195,P,2005,th
218856,House Gory,2005,th
219060,Child Blood,2005,th
247674,Necromancer,2005,th
250447,Ghost Variety,2005,th
13436,13: Game of Death,2006,th
21766,Dorm,2006,th
26687,The Unseeable,2006,th
27423,Ghost Game,2006,th
27528,Colic,2006,th
55142,Cadaver,2006,th
63081,The Victim,2006,th
172037,Boa,2006,th
173454,Vengeance,2006,th
217004,Spider Woman,2006,th
244311,The Letters of Death,2006,th
250443,Devil Ivy,2006,th
338284,See How They Run,2006,th
526427,Ghost of Valentine,2006,th
21785,Body,2007,th
27436,Demon Warriors,2007,th
37973,Alone,2007,th
45737,Sick Nurses,2007,th
57126,The House,2007,th
72434,Ghost Mother,2007,th
105546,Haunting Me,2007,th
114320,The Spiritual World,2007,th
127247,The Screen at Kamchanod,2007,th
142525,Dark Water,2007,th
210791,Ponglang Amazing Theatre,2007,th
210803,Vow of Death,2007,th
249527,Ghost Station,2007,th
286570,Train of the Dead,2007,th
420525,The Haunted Drum,2007,th
16313,Coming Soon,2008,th
22422,The Coffin,2008,th
39111,4bia,2008,th
49236,Art of the Devil 3,2008,th
156067,Memory,2008,th
249235,Wor,2008,th
249534,Ghost In-Law,2008,th
250991,The House of Pop 2008,2008,th
316770,The Ghost and Master Boh,2008,th
920048,Bann Pee Perb,2008,th
37827,My Ex,2009,th
37963,Phobia 2,2009,th
38762,Meat Grinder,2009,th
41899,Haunted Universities,2009,th
44152,6.66 Death Happens,2009,th
50086,Nymph,2009,th
54019,Rahtree Revenge,2009,th
62174,Rahtree Reborn,2009,th
142537,Shutter One,2009,th
158220,The Fatality,2009,th
215965,The Holy Man With Ghost Sathu,2009,th
249222,Oh My Ghost,2009,th
995129,Déjà vu,2009,th
57568,The Intruder,2010,th
61674,Still,2010,th
68694,"My Ex 2, Haunted Lover",2010,th
72042,Secret Sunday,2010,th
107480,See A Ghost,2010,th
126809,H2-Oh!,2010,th
137618,Who Are You?,2010,th
921511,Venomous Fangs,2010,th
64215,Laddaland,2011,th
71951,Dead Bite,2011,th
72745,The Unborn Child,2011,th
119419,The House of Pop Reformation,2011,th
164859,Oh My Ghost 2,2011,th
218032,Ghost: The Cinderella,2011,th
237449,Four,2011,th
435589,Shakespeare Must Die,2011,th
921504,The 6th Sight,2011,th
101419,Dark Flight,2012,th
146195,I Miss U,2012,th
148882,Heaven and Hell,2012,th
152025,9-9-81,2012,th
152103,Ghost of Mae Nak 3D,2012,th
178751,Countdown,2012,th
178875,3 A.M. 3D,2012,th
208693,Ghost Day,2012,th
249231,Oh My Ghost 3,2012,th
1030702,I Meet You,2012,th
1032108,Hor Haew Haek,2012,th
184219,Pee Mak,2013,th
196798,Long Weekend,2013,th
226931,Last Summer,2013,th
236129,Pawnshop,2013,th
241202,The Second Sight,2013,th
251735,Make Me Shudder,2013,th
255254,Hashima Project,2013,th
256054,Oh My Ghost,2013,th
374009,Dracula with a Kid,2013,th
566106,จีทีเอช ไซด์ สตอรีส์,2013,th
921509,Haunted Doll,2013,th
267458,3 A.M. PART 2,2014,th
273603,Threesome,2014,th
273623,The Parallel,2014,th
