id,label,score,title,year,is_animal,is_creature
619761,demon,0.814,Devil Music,2019,False,True
445902,zombie,0.839,Dick Johnson & Tommygun vs. The Cannibal Cop,2016,False,True
415016,uncertain,0.444,Fake Blood,2010,False,False
41237,uncertain,0.46,They Are Among Us,2004,False,False
680918,masked_killer,0.651,Ninja: Prophecy of Death,2011,False,True
40076,uncertain,0.196,Bad Girls Dormitory,1986,False,False
99263,masked_killer,0.702,Schizophreniac: The Whore Mangler,1997,False,True
777250,witch,0.535,The Midas Touch,2020,False,True
472726,uncertain,0.337,Sugar Skull Girls,2016,False,False
49761,zombie,0.973,Unrated: The Movie,2009,False,True
129295,uncertain,0.496,The Boogeyman,1982,False,False
875268,masked_killer,0.684,It Knows You're Alone,2021,False,True
268150,masked_killer,0.531,Circus of the Dead,2014,False,True
721955,uncertain,0.333,Goodbye Honey,2021,False,False
246162,uncertain,0.318,The Bloodletting,2004,False,False
74826,werewolf,0.505,The Rats Are Coming! The Werewolves Are Here!,1972,False,True
361428,uncertain,0.479,Prairie Dog,2015,False,False
88405,uncertain,0.332,Deadly Daphne's Revenge,1987,False,False
423787,uncertain,0.327,Hank Boyd Is Dead,2015,False,False
228550,uncertain,0.213,Raymond Did It,2011,False,False
27852,uncertain,0.274,Terror House,1998,False,False
249446,uncertain,0.463,Dead Inn,1997,False,False
449463,none,0.564,Turtle Island,2013,False,False
255911,zombie,0.861,Tales of the Dead,2010,False,True
102318,uncertain,0.34,Slaughterhouse of the Rising Sun,2005,False,False
477329,uncertain,0.342,Hollywood Scream Queens,2007,False,False
113621,uncertain,0.447,Disturbed,2009,False,False
353227,uncertain,0.499,Horror 102: Endgame,2004,False,False
87897,uncertain,0.192,Homebodies,1974,False,False
307123,uncertain,0.29,The Legend of the 5ive,2013,False,False
1021470,uncertain,0.437,Beyond the Gates of Hell,2022,False,False
360691,uncertain,0.341,Pocahauntus,2006,False,False
268091,uncertain,0.399,Low,2011,False,False
138355,uncertain,0.316,Fetus,2008,False,False
29620,masked_killer,0.51,Blood Reaper,2004,False,True
137900,uncertain,0.471,Three's A Shroud,2012,False,False
546278,ghost,0.598,23:59: The Haunting Hour,2018,False,True
498937,uncertain,0.286,The Monk,1990,False,False
512579,none,0.845,No Reasons,2021,False,False
87846,uncertain,0.462,The Haunting of Lisa,1996,False,False
1013340,uncertain,0.451,Beware the Moonlight,2015,False,False
124553,masked_killer,0.72,Interface,1985,False,True
136309,uncertain,0.426,Blood Rush,2012,False,False
106516,witch,0.533,The Hungry Snake Woman,1986,False,True
451263,uncertain,0.227,High School Trap,2012,False,False
409365,uncertain,0.259,Black Friday,2017,False,False
82020,masked_killer,0.86,The Carpenter,1988,False,True
262324,uncertain,0.335,Skeletons,1997,False,False
420101,uncertain,0.231,Scary Tales: Last Stop,2015,False,False
846278,uncertain,0.313,Amityville Cult,2021,False,False
481304,uncertain,0.234,Wait Until Dark,1982,False,False
869989,clown,0.888,Clown Motel Vacancies,2020,False,True
711975,uncertain,0.211,Don't Click,2020,False,False
690221,zombie,0.604,Church of the Dead,2019,False,True
564612,uncertain,0.282,Jack vs. Lanterns,2017,False,False
85157,doll,0.554,Open House,1987,False,True
133339,uncertain,0.276,The Surgeon,1995,False,False
85201,witch,0.515,Till Death Do Us Part,1982,False,True
795422,uncertain,0.368,Red River Road,2021,False,False
51590,uncertain,0.428,Assault of the Sasquatch,2010,False,False
988586,giant_monster,0.867,Dragon Fury: Wrath Of Fire,2022,False,True
99478,uncertain,0.395,I Am Zozo,2012,False,False
283087,uncertain,0.146,Die Gstettensaga: The Rise of Echsenfriedl,2014,False,False
758853,none,0.53,The Flower Tapes,2020,False,False
931153,uncertain,0.4,Midnight,2020,False,False
741261,uncertain,0.213,The 12 Days of Black Christmas,2006,False,False
353383,uncertain,0.292,The Cradle Will Fall,1983,False,False
440085,zombie,0.952,KL24: Zombies,2017,False,True
64800,werewolf,0.613,The Three Faces of Terror,2004,False,True
935347,uncertain,0.342,Beyond the Resonator,2022,False,False
515162,skeleton,0.503,Bite,2022,False,True
854840,uncertain,0.332,Zombie Infection - Belaban Hidup,2021,False,False
69869,uncertain,0.404,The House on Tombstone Hill,1989,False,False
71925,uncertain,0.303,Tequila Body Shots,1999,False,False
298485,none,0.726,Intruders,2014,False,False
191378,ghost,0.577,Blood,2000,False,True
638265,ghost,0.68,Return of The Ghoul Log,2019,False,True
29573,uncertain,0.345,Promise,2008,False,False
88567,zombie,0.926,Zombie Dearest,2009,False,True
628731,uncertain,0.422,Found Footage,2011,False,False
654798,uncertain,0.497,Scarecrow's Revenge,2019,False,False
711813,uncertain,0.371,Beneath: A Cave Horror,2018,False,False
654954,none,0.65,Follow the Crows,2019,False,False
66815,uncertain,0.318,Trunk,2009,False,False
123244,uncertain,0.293,Serving Up Richard,2012,False,False
27663,ghost,0.529,The Power,1984,False,True
119158,uncertain,0.343,Stump The Band,2006,False,False
102758,zombie,0.98,Zombie Night,2003,False,True
323465,uncertain,0.253,After Dark,2013,False,False
999681,uncertain,0.221,They Wait in the Dark,2022,False,False
255755,uncertain,0.267,The Trouble with Barry,2013,False,False
759123,werewolf,0.838,After School Hours,1998,False,True
502429,uncertain,0.24,The Streets Run Red,2017,False,False
1019902,ghost,0.639,Beyond the Treeline,2022,False,True
83822,uncertain,0.265,The Tower,1985,False,False
108792,uncertain,0.369,Parts of the Family,2003,False,False
28163,uncertain,0.425,Evil Ever After,2006,False,False
373104,uncertain,0.443,Chainsaw,2015,False,False
967988,uncertain,0.225,Alien Dick,2022,False,False
42912,uncertain,0.44,Must Love Death,2009,False,False
264252,uncertain,0.351,Crystal Force 2: Dark Angel,1994,False,False
520026,uncertain,0.495,Exposure,2015,False,False
123404,werewolf,0.59,Curse of the Headless Horseman,1972,False,True
89381,ghost,0.749,Runaway Nightmare,1982,False,True
302584,uncertain,0.237,Thr33 Days Dead,2014,False,False
1031280,skeleton,0.633,They See You,2021,False,True
104921,uncertain,0.292,The Embalmer,1965,False,False
960077,uncertain,0.413,They Want Me Gone,2022,False,False
274214,zombie,0.543,Gatekeeper,2008,False,True
41301,uncertain,0.449,Nature of the Beast,2007,False,False
401256,uncertain,0.405,Mommy's House,2007,False,False
690178,witch,0.581,Good Enough: Making Shadowed,2020,False,True
85239,uncertain,0.453,Lila,1968,False,False
218514,witch,0.696,Temptress,1995,False,True
1020791,uncertain,0.262,How Dark They Prey,2022,False,False
827525,uncertain,0.395,Project D: Classified,2016,False,False
208172,ghost,0.55,The Dark Sleep,2012,False,True
758761,uncertain,0.394,The Hoarding,2020,False,False
756237,uncertain,0.408,Urban Myths,2015,False,False
278686,uncertain,0.202,Buried in the Sand: The Deception of America,2004,False,False
29163,giant_monster,0.563,The Naked Monster,2005,False,True
290235,uncertain,0.255,Find Me,2014,False,False
858169,uncertain,0.442,Laika,2021,False,False
474935,zombie,0.661,Buried Alive,2008,False,True
732520,uncertain,0.499,Catfish Killer,2020,False,False
41560,uncertain,0.369,Soft for Digging,2001,False,False
658020,masked_killer,0.634,Xpiation,2017,False,True
958598,ghost,0.524,Unbound Evil,2022,False,True
89695,uncertain,0.247,The Basement,1989,False,False
362507,zombie,0.74,How to Kill a Zombie,2014,False,True
86571,uncertain,0.215,Curse of Bigfoot,1978,False,False
279932,uncertain,0.37,Crossland,2013,False,False
387929,ghost,0.694,This House Has People in It,2016,False,True
1005020,shark,0.924,Ouija Shark 2,2022,True,True
556810,witch,0.55,Crack Whore,2015,False,True
498253,demon,0.716,Lilith's Hell,2015,False,True
28108,clown,0.921,Dead Clowns,2003,False,True
568524,uncertain,0.473,The 12 Slays of Christmas,2016,False,False
30370,vampire,0.871,Vampira: The Movie,2006,False,True
323443,uncertain,0.447,Lady of the Dark: Genesis of the Serpent Vampire,2011,False,False
213466,spider,0.986,The Giant Spider,2013,True,True
488444,ghost,0.528,Night Surf,2002,False,True
276357,doll,0.947,Grave Danger,2009,False,True
351319,uncertain,0.234,Chain Mail,2015,False,False
58983,masked_killer,0.644,Death Row Diner,1988,False,True
28951,uncertain,0.26,Tele-Zombie,2004,False,False
999844,uncertain,0.394,Hell House LLC (Director's Cut),2016,False,False
127739,uncertain,0.252,1313: Frankenqueen,2012,False,False
578835,none,0.764,Turbines,2019,False,False
113658,demon,0.595,Hellweek,2010,False,True
535412,uncertain,0.489,Arte Factum,2017,False,False
616862,uncertain,0.379,The Wrong House,2010,False,False
295202,uncertain,0.458,Project Purgatory,2010,False,False
86642,vampire,0.527,Blood Voyage,1976,False,True
29430,none,0.592,Little Big Boy,2010,False,False
341963,skeleton,0.65,Her Name Was Torment II: Agony,2016,False,True
109097,uncertain,0.344,Teen-Age Strangler,1964,False,False
606832,skeleton,0.525,Georgie,2019,False,True
320442,uncertain,0.41,Curse of Halloween,2006,False,False
561635,zombie,0.827,Altered Skin,2019,False,True
421941,demon,0.716,Domain of the Damned,2007,False,True
58952,vampire,0.812,Vampire Vixens,2003,False,True
519022,ghost,0.522,Disposition,2018,False,True
27788,uncertain,0.396,My Vampire Lover,2002,False,False
95381,masked_killer,0.593,Kitchen Sink,1989,False,True
879734,uncertain,0.268,Bad Ben: Benign,2021,False,False
266725,uncertain,0.197,Ms. Cannibal Holocaust,2012,False,False
769397,uncertain,0.371,Giving Up Forever,2021,False,False
68301,zombie,0.628,A Bothered Conscience,2006,False,True
313710,ghost,0.789,A Date With Ghosts,2015,False,True
30318,witch,0.503,13 Seconds,2003,False,True
299858,none,0.609,Dog Food,2014,False,False
671324,skeleton,0.73,World of Death,2016,False,True
153054,uncertain,0.25,Shredder Orpheus,1990,False,False
1026072,ghost,0.511,A Halloween Horror Story,2021,False,True
946490,uncertain,0.323,Hair-Trigger,2022,False,False
137916,uncertain,0.417,Haunted Mansion,1998,False,False
98887,vampire,0.928,Sex and the Single Vampire,1970,False,True
99725,uncertain,0.367,Dead Cold,1996,False,False
58951,alien,0.529,Vampire Vixens from Venus,1995,False,True
186302,uncertain,0.347,Spirit of the Raped,1976,False,False
758823,uncertain,0.294,The Embalmers,2021,False,False
101748,uncertain,0.427,Woman Despiser,1967,False,False
270884,none,0.864,The Fergusons,2011,False,False
138988,uncertain,0.348,Bloody Wednesday,1988,False,False
156542,witch,0.881,Terror at Orgy Castle,1972,False,True
195152,uncertain,0.354,The Prophet of Hunger,1970,False,False
467671,uncertain,0.44,The Whisperer,2016,False,False
496537,uncertain,0.319,Scream and Scream Again: A History of the Slasher Film,2000,False,False
697389,ghost,0.797,Teddy Saw,2007,False,True
301343,uncertain,0.346,Patayin sa Sindak si Barbara,1995,False,False
458573,ghost,0.585,Hardcore Poisoned Eyes,2000,False,True
435121,ghost,0.636,Fantasmagorie,1964,False,True
638254,uncertain,0.464,Headshots,2018,False,False
444583,uncertain,0.437,The Only House in Town,1971,False,False
964780,spider,0.5,The Firefly Funhouse Match,2020,True,True
546150,uncertain,0.354,The Lease,2018,False,False
256227,uncertain,0.4,Whiskey Mountain,1977,False,False
1000723,doll,0.988,Baby Oopsie: Murder Dolls,2022,False,True
473826,uncertain,0.289,Hellitosis: The Legend of Stankmouth,2017,False,False
120485,uncertain,0.334,Missing,2011,False,False
97317,uncertain,0.403,House of Shadows,1976,False,False
217085,uncertain,0.327,Night Slaves,1970,False,False
109442,uncertain,0.277,The Trick or Treaters,2016,False,False
772977,uncertain,0.221,A Larceny Christmas,2019,False,False
776944,skeleton,0.686,Dead by Midnight (Y2Kill),2022,False,True
748283,werewolf,0.733,Psycho Ape!,2020,False,True
27654,uncertain,0.257,Camp Fear,1991,False,False
825824,uncertain,0.498,The Midwife,2021,False,False
728907,skeleton,0.776,7 Sins,2020,False,True
770725,uncertain,0.436,Circle of Bones,2021,False,False
27285,werewolf,0.557,Rise of the Dead,2007,False,True
18779,skeleton,0.575,Death on Demand,2008,False,True
101054,uncertain,0.471,Eat and Run,1987,False,False
549722,uncertain,0.301,Tales of Frankenstein,2018,False,False
989872,uncertain,0.375,Night Shift,2022,False,False
209182,uncertain,0.48,Zombie Brigade,1986,False,False
508388,uncertain,0.175,Rodentia,2022,False,False
35730,uncertain,0.324,Amateur Porn Star Killer 3: The Final Chapter,2009,False,False
30400,witch,0.941,The Erotic Witch Project III: Witchbabe,2001,False,True
39926,uncertain,0.265,Suicide,2001,False,False
644876,uncertain,0.192,The Mennonite of the Living Dead,2019,False,False
76621,werewolf,0.514,Southern Gothic,2007,False,True
787173,uncertain,0.179,Were,2017,False,False
214126,uncertain,0.299,Bigfoot,2006,False,False
450951,zombie,0.624,Uniform SurviGirl II,2008,False,True
165078,uncertain,0.243,Legend of Hell,2012,False,False
275897,uncertain,0.33,Fright Club,2006,False,False
474819,uncertain,0.274,Countrycide,2017,False,False
70021,demon,0.707,Raiders of the Damned,2007,False,True
711629,uncertain,0.215,Maligno,1986,False,False
87877,uncertain,0.178,Deadwood Park,2007,False,False
90099,uncertain,0.406,"Gore-met, Zombie Chef from Hell",1986,False,False
53618,zombie,0.879,Deadlands: The Rising,2006,False,True
149744,masked_killer,0.601,Maniac Killer,1987,False,True
114619,uncertain,0.182,The Demons of Ludlow,1983,False,False
451581,uncertain,0.411,Avarice,2017,False,False
458971,ghost,0.799,Phantasmagoria of the Interior,2015,False,True
756523,uncertain,0.267,Stakeout,2020,False,False
418405,zombie,0.513,Dead End,2010,False,True
589770,uncertain,0.269,Creep Nation,2019,False,False
265085,uncertain,0.246,The Lashman,2014,False,False
445771,uncertain,0.489,Dead Shit,2007,False,False
57085,uncertain,0.4,Artifacts,2007,False,False
113130,uncertain,0.274,Bridge to Nowhere,1986,False,False
595601,masked_killer,0.915,Darkness in Tenement 45,2020,False,True
264983,none,0.809,Men in White,2007,False,False
652757,uncertain,0.379,The Siren,2019,False,False
74189,uncertain,0.272,Hobbs End,2002,False,False
912163,uncertain,0.165,The Terror of Terrace Street!,2022,False,False
76856,uncertain,0.389,Nightmare,2005,False,False
1004645,uncertain,0.447,The Bride in the Box,2022,False,False
806322,none,0.895,Irul: Ghost Hotel,2021,False,False
936813,uncertain,0.326,Seven Deadly Tapes,2022,False,False
514973,uncertain,0.178,318,2012,False,False
801691,uncertain,0.268,Hellblazers,2022,False,False
105098,uncertain,0.493,The Man with Icy Eyes,1971,False,False
552540,uncertain,0.298,Beyond the Valley of Belief,2017,False,False
933140,clown,0.974,Clown Motel Vacancies 2: Daddy,2022,False,True
41302,uncertain,0.365,Zontar: The Thing from Venus,1967,False,False
76730,uncertain,0.417,A Vampire's Tale,2011,False,False
479488,uncertain,0.486,Splatter,2009,False,False
410221,uncertain,0.415,Dark Cove,2016,False,False
468696,uncertain,0.344,Suite 313,2017,False,False
50604,uncertain,0.211,Dark Woods,2010,False,False
136641,demon,0.868,Demon Keeper,1994,False,True
558774,uncertain,0.481,I Dare You to Open Your Eyes,2018,False,False
571939,masked_killer,0.732,Video Killer,2016,False,True
27538,uncertain,0.319,Red Lips,1995,False,False
283323,uncertain,0.255,The Ridge,2005,False,False
1017585,uncertain,0.372,Black Dragon,2022,False,False
210179,uncertain,0.417,Midnight 2,1993,False,False
751251,none,0.5,The Omnipotence of Dreams,2017,False,False
78169,uncertain,0.368,Masterblaster,1987,False,False
612294,uncertain,0.343,Abduction 101,2019,False,False
298547,uncertain,0.31,Exorcism,2003,False,False
45655,uncertain,0.263,For Sale by Owner,2006,False,False
141735,ghost,0.704,The Treasure of Abbot Thomas,1974,False,True
642087,clown,0.901,Crispy's Curse,2017,False,True
919435,doll,0.692,The Horror of Social Studies,2021,False,True
76463,demon,0.83,Black Blooded Brides of Satan,2009,False,True
80676,witch,0.511,Olga's Girls,1964,False,True
108780,uncertain,0.286,Mrs. Amworth,2007,False,False
646334,skeleton,0.569,The Shadow Zone,2016,False,True
220490,ghost,0.558,Her Cry: La Llorona Investigation,2013,False,True
887556,none,0.784,Lifeless Love,2021,False,False
307156,uncertain,0.329,Alone,2013,False,False
354479,uncertain,0.312,The Phantom of the Opera,1983,False,False
271203,masked_killer,0.717,Slashers Gone Wild!,2006,False,True
961137,uncertain,0.389,Pumpkinhole,2022,False,False
853157,uncertain,0.202,Bring Out the Fear,2021,False,False
76732,ghost,0.692,Abnormal Activity,2010,False,True
461397,uncertain,0.397,Karen Black Like Me,1997,False,False
89736,skeleton,0.698,Honeymoon,1985,False,True
283834,uncertain,0.313,Tuck Me In,2014,False,False
800627,uncertain,0.275,The Doll,2021,False,False
580690,masked_killer,0.561,Killer Campout,2005,False,True
262751,uncertain,0.357,Night Of The Pumpkin,2010,False,False
356444,ghost,0.602,The Synthetic Man,2013,False,True
483790,uncertain,0.295,Apocalyptic Horror,2017,False,False
53891,uncertain,0.22,Cheerleader Autopsy,2003,False,False
88380,uncertain,0.383,The Vampire Is Alive,1989,False,False
36003,zombie,0.689,"Danger! 50,000 Zombies",2004,False,True
143083,uncertain,0.379,Isolation,2011,False,False
139650,none,0.758,Hantu Gangster,2012,False,False
468447,skeleton,0.736,Good Business,2017,False,True
171930,uncertain,0.413,Death by Invitation,1971,False,False
1008392,uncertain,0.493,The Blackening,2022,False,False
969725,uncertain,0.494,The Creeping,2022,False,False
993818,uncertain,0.448,Aquilegia,2022,False,False
144113,uncertain,0.493,Number 13,2006,False,False
336237,uncertain,0.43,PROBE: The Zero Imperative,1994,False,False
811646,uncertain,0.305,Saltwater: The Battle for Ramree Island,2021,False,False
220506,uncertain,0.224,Backwater,2013,False,False
59309,uncertain,0.305,Habitat,1997,False,False
549646,uncertain,0.27,Diggerz: Black Lung Rises,2019,False,False
593941,doll,0.883,Strange Tales From Appalachia,2017,False,True
1016030,uncertain,0.394,Still Waters Run Deep,2022,False,False
89720,uncertain,0.344,Kiss of the Tarantula,1976,False,False
46009,demon,0.55,Revelation,1999,False,True
993105,uncertain,0.263,Baby Fever,2022,False,False
86329,none,0.716,The S From Hell,2010,False,False
767276,masked_killer,0.605,Blood Pi,2020,False,True
141611,uncertain,0.192,Two Front Teeth,2006,False,False
254634,uncertain,0.421,The Chair,1988,False,False
84726,uncertain,0.492,Raging Angels,1995,False,False
750725,uncertain,0.401,Green Hat Diner,2020,False,False
722709,uncertain,0.347,Backward Creep,2020,False,False
28143,witch,0.899,Witchouse II: Blood Coven,1999,False,True
35220,uncertain,0.276,Terror at Blood Fart Lake,2009,False,False
28129,uncertain,0.417,Mulva: Zombie Ass Kicker!,2001,False,False
110994,uncertain,0.287,The Tower,1993,False,False
34733,ghost,0.592,Long Distance,2005,False,True
263393,uncertain,0.274,After Darkness,1985,False,False
625213,uncertain,0.377,The Faceless Man,2019,False,False
416482,masked_killer,0.757,Astro Zombies: M4 - Invaders from Cyberspace,2012,False,True
56428,uncertain,0.48,Beyond Bedlam,1994,False,False
89312,uncertain,0.342,Cost of Living,2011,False,False
84982,uncertain,0.292,Deadly Lessons,1983,False,False
714358,bird,0.673,The Making of The Battery,2014,True,True
835679,ghost,0.962,Blind Ghost,2021,False,True
28096,skeleton,0.862,Studio 666,2005,False,True
627515,uncertain,0.27,The Last Thanksgiving,2020,False,False
91006,uncertain,0.295,The Bare Wench Project 2: Scared Topless,2001,False,False
29808,uncertain,0.351,Haunting Fear,1990,False,False
484955,ghost,0.653,Trick AND Treat,2017,False,True
750143,uncertain,0.371,Honour Thy Mother,2019,False,False
28852,uncertain,0.358,Don't Wake the Dead,2008,False,False
692436,uncertain,0.259,Darkness Waits,2020,False,False
85865,uncertain,0.282,Alien Factor 2: The Alien Rampage,2001,False,False
628637,demon,0.669,The Dark Days of Demetrius,2019,False,True
84983,uncertain,0.321,Disconnected,1984,False,False
356640,uncertain,0.256,Fight Like a Girl,2015,False,False
133907,uncertain,0.298,Teenage Monster,1958,False,False
281932,uncertain,0.362,ErOddity(s),2014,False,False
592207,uncertain,0.366,Locus of Control,2018,False,False
