id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
330169,The Gorilla,The Gorilla,en,An ape is suspected of committing a series of murders.,,1927-11-13,/toVud7ljysS23zjOwlb091OW40s.jpg,2.006,0,0.0,0,0,0,,False,/lcUMUx3oYdXodhTXsXmoLnJOTK1.jpg,,,
330173,The Gorilla,The Gorilla,en,"A series of murders that take place in an old, dark mansion are suspected of being committed by an ape. (lost film)",,1930-11-02,/oUcasHzGoDb1s1eHjMQtvCGoW4q.jpg,1.428,0,0.0,0,0,0,,False,/anekIDkBRVjckx0Ra7JQ9Dltybj.jpg,,,
334454,Drums O' Voodoo,Drums O' Voodoo,en,"In Louisiana, a voodoo priestess and a minister preach their religion to the same community. One day, an evil man named Tom comes into town and tries to force the minister's daughter to go with him to his sinful place across the river where all manners of ""evil"" things occur like drinking and gambling! It's up to the voodoo priestess to stop Tom before he can corrupt the innocent girl.",,1934-05-11,/nVwBGAM94jy98EGm0MxD0onfQvf.jpg,0.494,2,4.8,0,0,0,,False,,,,
334787,La herencia de la Llorona,Legacy of the Crying Woman,es,"A hacienda seem to be haunted by La Llondra, the crying woman.",,1947-02-24,/ebeZSo7nYTcQ2cRavXwK8GoryIO.jpg,0.834,8,5.2,0,0,0,,False,,,,
335512,The Ghost Train,The Ghost Train,en,"The story, about the social interaction of a group of railway passengers who have been stranded at a remote rural station overnight who are increasingly threatened by a latent external force. Only five reels of picture and two reels of soundtrack survive.",,1931-09-22,/kcZhLi1BI0m3CZjNxfJX8nmkDzn.jpg,1.505,0,0.0,0,0,0,,False,/1eaHAaxS2roEBkJm043fo1iyKx3.jpg,,,
335851,The Sea Fiend,The Sea Fiend,en,"The Sea Fiend, aka Devil Monster, is an American adventure film directed by S. Edwin Graham and it was shown in Great Britain as The Sea Fiend in 1938. An edited version of the film was released in 1946 as Devil Monster, a low-budget South Seas drama spiced up with stock footage inserts including half-dressed native girls that were also featured in the film's trailer.",,1936-04-14,/pV9E6KjjHixYdEEFtW4ztqu8ced.jpg,0.899,1,1.0,0,0,0,,False,/1CY6MMq39zrPkd2mg7UH8Q2Pdsc.jpg,,,
337184,The Wizard,The Wizard,en,A mad doctor sews human head onto gorilla's body.,,1927-11-27,/xeLYxAK7cPjnVs6SCGEY6OKuN4j.jpg,0.293,0,0.0,0,0,0,,False,/dSNAn1n1LDHEnbrOodyye0U77N9.jpg,,,
337245,Il caso Valdemar,The Facts in the Case of M. Valdemar,it,A doctor performs an experiment on a dying man by placing him under hypnosis on his deathbed.,,1936-01-01,/wtnOkmMJ6G6ogjngM587SHW7vrt.jpg,0.609,9,6.389,0,0,0,,False,/p92nPybMJXULMrIA6RDr8hWVoex.jpg,,,
337380,Condemned to Death,Condemned to Death,en,"A condemned man uses hypnotism on a judge. After the man's death, the judge finds himself acting like the condemned man.",,1932-01-21,/jRja7L1i0bWbjvVf9xDSGvKiusf.jpg,0.536,0,0.0,0,0,0,,False,/oBJ0jPIQ8VGbzjR8NEHix6puoWM.jpg,,,
337445,The Dark Mirror,The Dark Mirror,en,"New York society member Priscilla Maine is troubled by strange dreams in which she vividly sees members of the underworld involved in a murder. She confides this to her admirer, Dr. Philip Fosdick, who undertakes to solve the mystery.",,1920-05-08,/yvMDV3X5g7lHBP8FuIZo2YHwWqz.jpg,0.175,1,6.0,0,0,0,,False,,,,
337805,Dr. Terror's House of Horrors,Dr. Terror's House of Horrors,en,A man of mystery known only as Doctor Terror recounts seven stories from his casebook of personal encounters with evil and the supernatural.,,1943-02-10,/uqty2t6QGj1i0P8EdMXxJ759CwT.jpg,1.026,2,8.0,0,0,0,,False,/q7gfqO6G4wFk0pmYzFcaxIlQylO.jpg,,,
338020,Return of the Terror,Return of the Terror,en,"""The Terror"", a killer whose identity is unknown, occupies an English country house that has been converted into an inn.",,1934-07-07,/inNTGDoMmDw4xel0xHCMsvuWLqE.jpg,1.457,1,6.0,0,0,0,,False,/k2OrpYqT9xJPvX66TX0jMnUnd64.jpg,,,
343885,Castle Sinister,Castle Sinister,en,A scientist seeks to transplant the brain of a young girl into his apeman.,,1932-03-30,/fmAiMLg4nib3MkwhSgkitCxYkZY.jpg,0.392,0,0.0,0,0,0,,False,,,,
343886,Sweet Spirits of the Nighter,Sweet Spirits of the Nighter,en,Officers Brendel and Kennedy are dispatched to a house where scientists are conducting experiments to revive the dead.,,1941-12-25,,0.791,0,0.0,0,0,0,,False,,,,
344161,Frankenstein,Frankenstein,en,An amateur adaptation of Frankenstein.,,1940-02-01,/nSo9KplymuAAFjAFA9MBZui0wAZ.jpg,0.33,1,10.0,0,0,0,,False,/cUhPGjDHxM1CrQHj0wjIoGJRGJb.jpg,,,
345513,Escape from Broadmoor,Escape from Broadmoor,en,"A maniac killer returns to the scene of a ten-year-old crime, only to find the ghost of a murdered servant girl waiting to exact her revenge.",,1948-11-30,/7X8keOMJrCdGzztsavHaXdZ58K8.jpg,1.751,1,5.5,0,0,0,,False,,,,
351364,Seeing Ghosts,Seeing Ghosts,en,The undead inhabitants of a haunted house decide to scare a poor house decorator and his dog away from the property.,,1948-06-25,/9ZCiRJLTTnbDnDPhhOe5qiwAba9.jpg,0.153,0,0.0,0,0,0,,False,/nHz6xmpfsnr7DtPv8EuFXd2a8zv.jpg,,,
362702,Vuelven las calaveras del terror,The Skulls of Terror Return,es,"A group of friends form a masked gang nicknamed 'The Skulls of Terror' and confront a local political boss. Originally produced as a six-hour collection of serial chapters (1943), then edited down (1944) into a 3-hour feature... then re-released (1950s?) as two 90-minute features. The first one seems to have disappeared, this is the second one.",,1944-09-17,/fEX6cWXM1HPjNOcC3jNUKWYhtkT.jpg,0.97,0,0.0,0,0,0,,False,,,,
362776,Ghost Town Frolics,Ghost Town Frolics,en,"In an abandoned hotel, idle ghosts get drunk, play slot machines and line up for their relief checks. Two chimpanzees and their big mopey dog venture inside. The ghosts are thrilled at this new opportunity for mischief.",,1938-09-06,/3PRj1ohQB6S4HbDqJJyS12cJ3xz.jpg,0.33,1,2.0,0,0,0,,False,/aJrJHSncKB2u1XfRQRNTmKOXmrh.jpg,,,
362996,La casa embrujada,The Bewitched House,es,Stage magician Fu Manchu uses his illusions and trickeries to find a murderer.,,1949-10-12,/4hFB5mOm0DOMmA4OuuUrnFYVKHY.jpg,0.765,6,5.5,0,0,0,,False,,,,
363059,The Fall of the House of Usher,The Fall of the House of Usher,en,Curtis Harrington's student film based on the Edgar Allan Poe short story.,,1942-01-01,/f0waM4gnQyfdsduQgukVRBQ9Pkn.jpg,0.602,8,6.0,0,0,0,,False,/paDUeiGzZnhn3QyIezazvmwnLxY.jpg,,,
368739,The Reformation of St. Jules,The Reformation of St. Jules,en,"Author Algernon Blackwood (1869-1951) casually narrates his uncanny 1937 tale. 'Audible skywriting' and its unintended consequences are the unlikely subject, effectively undercut by a surprise ending. The camera angles are eccentric, but it's a rare opportunity to see Blackwood onscreen.",,1949-01-01,/5og1rBj6Shm9LwG2N5N9leDGpEw.jpg,0.234,3,6.3,0,0,0,,False,,,,
368761,Lock Your Door,Lock Your Door,en,"In a relaxed and conversational style, famed writer of uncanny and fantastical fiction Algernon Blackwood (1869-1951) retells his story of the old lady and the pockmarked railway porter. The author's delivery is thoughtful, as if he is recounting the incident for the first time, and was filmed in 1949 for a series of short films sharing the title A Strange Experience. The story itself was unpublished in his lifetime.",,1949-01-01,/o7nCgNRY72PmNwCeCWBYH9NEg0g.jpg,0.146,3,6.0,0,0,0,,False,,,,
370233,Hexen,Witches,de,A horror and heimatfilm directed by Hans Schott-Schöbinger.,,1949-04-08,/17tmtDCKj5scCOSvKGTkXAvHsA3.jpg,0.349,0,0.0,0,0,0,,False,/hGlJHnoGk2KpxB2z7rr17MglAV8.jpg,,,
374549,La posada sangrienta,The Bloody Inn,es,Young couple are trapped in an isolated mansion while members of a criminal gang are killing each other off on the premises.,,1943-03-26,/bVRRUs2eOsEwZV8ofUv55Fo9i8W.jpg,0.436,3,5.3,0,0,0,,False,,,,
384627,The Monkey's Paw,The Monkey's Paw,en,"A mother wishes for the return of her dead son, a wish that is granted by the severed paw of a dead monkey.",,1933-01-13,/9ExbpH2rzRG67FgAP3mcSsrZINE.jpg,2.388,1,6.0,0,0,0,,False,,,,
384699,透明人間現わる,The Invisible Man Appears,ja,"Jewel thieves become interested in an invisibility formula invented by Professor Nakazato and want to use his invention to acquire a diamond necklace called the ""Tears of Amour.""",,1949-09-26,/78gV7f1RiP45zpwQ8NGcbhhEvou.jpg,3.479,12,6.042,0,0,0,,False,/iD3Hsese35BW0iXjCF6IF2CkQ60.jpg,,,
391463,Love Life of a Gorilla,Love Life of a Gorilla,en,"This little-seen compilation 'educational' documentary from producer Samuel Cummins was an independently-produced jungle exploitation film typical of the 30s. It was inspired after the success of the pre-Code exploitation film Ingagi (1931) about gorilla-worshipping Congolese native women, and after the success of RKO's King Kong (1933). The film speculated that there was social/sexual intercourse or matings between African women and gorillas, after a Ubangi maiden was abducted by a gorilla and carried off into the jungle. It was considered scandalous and ""off-color"" by the Board of Review because of the theme of ""the mating of women with wild animals and because of nude figures in the picture."" The film included sensational content (ineptly interspersed with horrible stock footage) including a few shots of topless native women (censored versions superimposed fake ferns over bare breasts) and lusty gorillas (men in monkey suits). (filmsite.org)",,1937-01-01,/ovStYZLA5LqXlHvYE06ZLeqCapO.jpg,0.374,0,0.0,0,0,0,,False,,,,
394330,The Hangman Waits,The Hangman Waits,en,A cinema organist carries out a series of grisly murders.,,1947-06-01,/yJfzkLxGopr0Qo5nSALWedNRAeV.jpg,0.757,5,4.6,0,0,0,,False,/dkBvvyuTimuApscQRUPBWaozkEb.jpg,,,
405690,La casa está vacía,The House Is Empty,es,"This beautiful, atmospheric Chilean movie (made by an Argentinian director) was unfortunately ""cannibalized"" by Jerry Warren, who kept about a third of the original footage, together with another third of ""La dama de la muerte"" (another superb Chilean movie of the same period, made by Argentinian director Carlos Hugo Christensen), then added his own senseless ""additional sequences"" with John Carradine and Katherine Victor, the final result being the atrocious CURSE OF THE STONE HAND.",,1945-07-02,/amP7NhSqDU8DxFLKzxJ0Vq8cozc.jpg,0.507,6,5.2,0,0,0,,False,,,,
409128,Verdict: Not Guilty,Verdict: Not Guilty,en,"Part religious allegory and part church pageant, it presents the heavenly trial of a woman who has died giving childbirth out of wedlock. The jailer wears a mask death's head mask and a nun's habit with a skull and crossbones on the front and God sits on an altar, flanked by angels, while the devil attempts to convict the woman for her sins. Shot with a handheld camera that doesn't always remain steady or keep the scene in frame, it is full of religious imagery and evocative folkloric elements, with flashbacks to the woman's life that provide a realism in sharp contrast to the allegorical pageantry. It shows its amateur origins, the texture, the pageantry, and the allegorical and ritualistic elements also looks forward to the American Underground cinema of Kenneth Anger, Curtis Harrington, and others in the 1950s and 1960s.",,1933-01-01,/zKvFeaznQes5iPj0gAxkl9KazF0.jpg,0.073,2,4.0,0,0,0,,False,,,,
411617,Der Hund von Baskerville,The Hound of the Baskervilles,de,One of the last of the silent Sherlock films.,,1929-08-28,/qvdK76hLV2nF1WflW3lEOadqw5p.jpg,1.618,7,7.0,0,0,0,,False,/cL0WfhJdcZdCvwSWpBlj3s3Dmhg.jpg,,,
416911,The Fatal Night,The Fatal Night,en,A young American accepts a bet to spend a night in a haunted house in Mayfair.,,1948-04-12,/wmbOcF4Im0c7OxwbnfjsDNdDfnb.jpg,0.572,0,0.0,0,0,0,,False,,,,
419862,Tengkorak Hidoep,Tengkorak Hidoep,id,"Raden Darmadji and his friends visit Mustika Island to search for Raden's brother, who disappeared there ten years ago without a trace. The island is also the location where an ancient warrior named Maha Daru was buried 2000 years ago... only Maha Daru is still very much alive. Said to be strongly influenced by the Dracula films, this was censored in its home country multiple times yet became a box office hit nonetheless. It's also considered the very first Indonesian horror film.",,1941-12-01,/aSCcv5zRTTCMiOL4ykMh43TzXJw.jpg,0.283,0,0.0,0,0,0,,False,/fQwiJb6eM7FzXtNlqxiH9ucMW25.jpg,,,
422168,La mujer sin cabeza,La mujer sin cabeza,es,"A magician suspected of having killed a colleague is arrested by the police, but his assistant helps him escape.",,1944-03-30,/fuheeNADrSaPoKTnatkVdAliEFN.jpg,1.079,6,5.2,0,0,0,,False,,,,
424378,El espectro de la novia,El espectro de la novia,es,British-born David T. Bamberg was a magician who went by the stage name of Fu Manchu. He was so popular in Mexico and South America that he was given the opportunity to star in a series of crime / horror / mystery films between 1943 and 1949. This is one of them.,,1943-09-02,/9lC9iMZ8oFSQ9vlYvIcjRdRoJv.jpg,0.79,3,5.0,0,0,0,,False,,,,
425374,Yo dormí con un fantasma,I Slept With a Ghost,es,Ghost horror-comedy.,,1949-01-01,/d824eKJVjVoC7aa9Icz0MT2qDXA.jpg,0.456,2,5.0,0,0,0,,False,,,,
430166,Midnight Blunders,Midnight Blunders,en,The evil Dr. Wong abducts prominent scientist Dr. Edwin Millstone. Bumbling bank guards Tom and Monte search through Chinatown to find Dr. Wong and rescue the professor.,,1936-12-13,/2UUSVuhAahnK1b60EwcSF7wat18.jpg,0.882,2,4.0,0,0,0,,False,,,,
436617,Drakula halála,Dracula's Death,hu,The film is about a woman who experiences frightening visions after visiting an insane asylum where one of the inmates claims to be Count Dracula (here following the Hungarian spelling Drakula). She has trouble determining whether the inmate's visions are real or merely nightmares.,,1921-02-22,/6YLNh2bhdKve8BJ41PQXMiyZUwn.jpg,1.21,2,8.0,0,0,0,,False,/do6rkaKadgwASeQpUgg6wRpusYS.jpg,,,
438815,Linnaisten vihreä kamari,Linnaisten vihreä kamari,fi,"A nobleman in 1830's Finland has to contend with stuck-up relatives, his daughters' suitors, dark secrets from his family's past, mistaken identities and a haunted wing of his mansion.",,1945-02-04,/v3yVBx3uVoawi6gDeAHhxK0ghkd.jpg,0.861,8,7.6,0,0,0,,False,/kRbZqiQKTE9llXSRI86sqWFQCeW.jpg,,,
439833,Sweeney Todd,Sweeney Todd,en,A man dreams he is the 'demon barber' who cuts sailors' throats for jewels and uses the corpses for pies.,,1928-09-27,/10SxgRAzA2b4E33gC1XIKsUpGeU.jpg,0.942,2,4.5,0,0,0,,False,/tiWdoJIN0th7tJ5PokqKQ61ZUfr.jpg,,,
441273,Histoires extraordinaires à faire peur ou à faire rire...,Strange Tales,fr,"A group of policemen look over three murder cases including a cutthroat that prays on young women, a madman that hid his deformed landlord's corpse in the floor, and a wine aficionado who buries his friend alive.",,1949-10-26,/bg2DIZK74IsvuBbgYoeU0wgQ94o.jpg,2.76,7,7.3,0,0,0,,False,/acYwAmENSSO1s95QfrWRdxKBqfd.jpg,,,
442531,...och efter skymning kommer mörker,And After Dusk Comes Darkness,sv,A man end up in a spiritual crisis when he discover a genetic mental disease in the family history.,,1947-04-05,/oM9VrzLJ8n0YDRY7DUDEQToY6eZ.jpg,0.313,0,0.0,0,0,0,,False,,,,
445494,Black Waters,Black Waters,en,A mad captain poses as a cleric to murder people aboard a fogbound ship.,,1929-04-05,/rSquRVR3Q5Q9XlhP031dkSlniXA.jpg,0.585,0,0.0,0,0,0,,False,/3p6vTfWmgUkEMGckLdpcqMhrLd3.jpg,,,
447347,李阿毛与僵尸,Dr. Li and the Mummy,zh,"While outside in a hotel garden at night, Miss Tang runs into a vampire. Mr. Li tries to find out if it's real or not. It may have something to do with the hotel grounds being a former gold mine. After its theatrical release, this has yet to be released again in any format anywhere. It's believed to be the first film ever to contain the jiangshi, or hopping vampire.",,1940-01-01,/8Xs94TE2vSCaop4CvsIKqvkJ8jV.jpg,0.004,0,0.0,0,0,0,,False,,,,
452900,续盘丝洞,The Cave of the Silken Web II,zh,"After a thousand years, the Taoist master Huang Hua Guan and his disciples regained human forms, as did the seven spider spirits, who vowed to abandon evil. To warn others, the Taoist priests told this story: Fifteen hundred years later, student Xiao Liu mistakenly entered a women’s bathroom and saw Wenxia bathing, leading to his public humiliation. When his sister Liu Cui reported it, Wenxia framed her, prompting Liu Cui to swear revenge. Wenxia, who had many boyfriends, stirred rivalry between Lu Xing and Chunfeng. During a trip, Wenxia and Chunfeng were attacked by someone bribed by Liu Cui, and both were injured. Daxiong saved Wenxia but had bad intentions, leading to a fight in which Lu Xing, Chunfeng, and Daxiong died, and Wenxia was trapped. Liu Cui was arrested for murder. Hearing this story, Wukong appeared, scaring the demons into releasing the Tang Monk.",,1930-02-03,/ml56Uji0eS4se0C3wm5fWf5yl3r.jpg,0.646,1,8.0,0,0,0,,False,/bpdGDPzIPRmdHGzrI4wJjSjq5AM.jpg,,,
